source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,RT @foxandfriends: FOX NEWS ALERT: 2 US drone strikes in Somalia target Al Qaeda and Al-Shabaab https://t.co/MqrY7zbMy2,Fri Aug 11 11:08:03 +0000 2017,7479,0,TRUE,895965025931808768
Twitter for iPhone,RT @foxandfriends: Senators learn the hard way about the fallout from turning on Trump https://t.co/wq8Im1cHpy,Fri Aug 11 11:12:14 +0000 2017,8655,0,TRUE,895966080690257920
Twitter for iPhone,"RT @foxandfriends: Trump fires new warning shot at McConnell, leaves door open on whether he should step down https://t.co/tJIRc0usWl",Fri Aug 11 11:12:56 +0000 2017,7505,0,TRUE,895966256813268994
Twitter for iPhone,"Military solutions are now fully in place,locked and loaded,should North Korea act unwisely.  Hopefully Kim Jong Un will find another path!",Fri Aug 11 11:29:31 +0000 2017,60063,176749,FALSE,895970429734711298
Twitter for iPhone,RT @PacificCommand: #USAF B-1B Lancer #bombers on Guam stand ready to fulfill USFK’s #FightTonight mission if called upon to do so https://…,Fri Aug 11 13:19:02 +0000 2017,18626,0,TRUE,895997989272961025
Twitter for iPhone,We want to make sure that we have the workforce development programs we need to ensure these jobs are.... https://t.co/tyqbvvmBn4,Fri Aug 11 18:29:26 +0000 2017,11141,51823,FALSE,896076107094474752
Twitter for iPhone,"""Consumer Comfort Reaches 16-Year High on U.S. Economic Optimism"" via Bloomberg https://t.co/X6KdszrxsS",Fri Aug 11 20:42:45 +0000 2017,11946,52445,FALSE,896109655574708224
Media Studio,"As promised on the campaign trail, we will provide opportunity for Americans to gain skills needed to succeed &amp; thrive as the economy grows! https://t.co/ZycW4PPcU5",Fri Aug 11 21:43:10 +0000 2017,15708,70638,FALSE,896124861571112960
Media Studio,"Press Conference - Following National Security Briefing in Bedminster, New Jersey. 🎥https://t.co/v5O8GglOIK https://t.co/H1Zi5XRKEo",Sat Aug 12 02:06:16 +0000 2017,11145,49032,FALSE,896191069733265408
Twitter for iPhone,We ALL must be united &amp; condemn all that hate stands for. There is no place for this kind of violence in America. Lets come together as one!,Sat Aug 12 17:19:13 +0000 2017,59652,195440,FALSE,896420822780444672
Twitter for iPhone,"Am in Bedminster for meetings &amp; press conference on V.A. &amp; all that we have done, and are doing, to make it better-but Charlottesville sad!",Sat Aug 12 18:00:28 +0000 2017,11471,60599,FALSE,896431205549318144
Twitter for iPhone,"Join me live from Bedminster, New Jersey: https://t.co/P3cRVvE0cY",Sat Aug 12 19:26:57 +0000 2017,5263,32522,FALSE,896452967741747200
Twitter for iPhone,"What is vital now is a swift restoration of law and order and the protection of innocent lives.
#Charlottesville https://t.co/DB22fgnu6L",Sat Aug 12 20:23:15 +0000 2017,17736,69710,FALSE,896467135391596544
Media Studio,"We must remember this truth: No matter our color, creed, religion or political party, we are ALL AMERICANS FIRST. https://t.co/FesMiQSKKn",Sat Aug 12 21:19:23 +0000 2017,33786,113556,FALSE,896481262776360960
Media Studio,"We will continue to follow developments in Charlottesville, and will provide whatever assistance is needed. We are ready, willing and able. https://t.co/mCTYBgUePi",Sat Aug 12 21:49:47 +0000 2017,15556,68383,FALSE,896488914877165569
Twitter for iPhone,Deepest condolences to the families &amp; fellow officers of the VA State Police who died today. You're all among the best this nation produces.,Sat Aug 12 22:50:10 +0000 2017,26774,127578,FALSE,896504109670567936
Twitter for iPhone,"Condolences to the family of the young woman killed today, and best regards to all of those injured, in Charlottesville, Virginia. So sad!",Sat Aug 12 23:25:25 +0000 2017,23601,112225,FALSE,896512981319790592
Twitter for iPhone,"RT @SecretService: Our thoughts &amp; prayers are with the families, friends &amp; colleagues of #Virginia's @VSPPIO Lt Cullen &amp; Tpr Bates #Charlot…",Sun Aug 13 12:17:13 +0000 2017,11416,0,TRUE,896707210503483393
Twitter for iPhone,RT @DailyCaller: Guam Governor To Trump: I’ve Never Felt Safer Than ‘With You At The Helm’ https://t.co/ESwleDjwuB https://t.co/2UwKmzJtPY,Sun Aug 13 22:00:47 +0000 2017,11914,0,TRUE,896854071117787136
Twitter for iPhone,RT @FoxNews: .@AlanDersh: Trump Has 'More Credibility' Than Obama With North Korea https://t.co/0w1L01EL0q https://t.co/9Q3FYUmNy1,Sun Aug 13 22:01:17 +0000 2017,10008,0,TRUE,896854197114732544
Twitter for iPhone,RT @axios: The DOJ is opening a civil rights investigation on the car attack in Charlottesville https://t.co/bkqmQENipV,Sun Aug 13 22:03:32 +0000 2017,7224,0,TRUE,896854760099336192
Twitter for iPhone,Heading to Washington this morning. Much work to do. Focus on trade and military. #MAGA,Mon Aug 14 10:26:09 +0000 2017,12362,69555,FALSE,897041646659014657
Twitter for iPhone,"Luther Strange of the Great State of Alabama has my endorsement. He is strong on Border &amp; Wall, the military, tax cuts &amp; law enforcement.",Mon Aug 14 10:38:17 +0000 2017,11474,60284,FALSE,897044700124909569
Twitter for iPhone,The Obstructionist Democrats have given us (or not fixed) some of the worst trade deals in World History. I am changing that fast!,Mon Aug 14 10:54:08 +0000 2017,20505,97660,FALSE,897048688639574016
Twitter for iPhone,"Now that Ken Frazier of Merck Pharma has resigned from President's Manufacturing Council,he will have more time to LOWER RIPOFF DRUG PRICES!",Mon Aug 14 12:54:47 +0000 2017,22644,94838,FALSE,897079051277537280
Twitter for iPhone,.@Merck Pharma is a leader in higher &amp; higher drug prices while at the same time taking jobs out of the U.S. Bring jobs back &amp; LOWER PRICES!,Mon Aug 14 22:09:09 +0000 2017,14503,65851,FALSE,897218560937922564
Twitter for iPhone,"Big day in Washington, D.C., even though White House &amp; Oval Office are being renovated. Great trade deals coming for American workers!",Mon Aug 14 22:17:11 +0000 2017,12759,70590,FALSE,897220584211439616
Twitter for iPhone,Leaving for New York City and meetings on military purchases and trade.,Mon Aug 14 22:22:17 +0000 2017,9402,63273,FALSE,897221868784168960
Twitter for iPhone,Made additional remarks on Charlottesville and realize once again that the #Fake News Media will never be satisfied...truly bad people!,Mon Aug 14 22:29:00 +0000 2017,34084,129183,FALSE,897223558073602049
Twitter for iPhone,"RT @FiIibuster: @realDonaldTrump We have a President that is putting the security and prosperity of America first. Thank you, President Tru…",Mon Aug 14 22:31:05 +0000 2017,15547,0,TRUE,897224082625880064
Twitter for iPhone,"RT @foxandfriends: Sec. Mattis: If North Korea fires missile at US, it's 'game on' https://t.co/CfPL9u2I2G",Tue Aug 15 02:38:05 +0000 2017,9439,0,TRUE,897286242886463489
Twitter for iPhone,"Feels good to be home after seven months, but the White House is very special, there is no place like it... and the U.S. is really my home!",Tue Aug 15 03:06:52 +0000 2017,20632,122211,FALSE,897293484884979712
Twitter for iPhone,"RT @JackPosobiec: Meanwhile: 39 shootings in Chicago this weekend, 9 deaths. No national media outrage. Why is that? https://t.co/9Crutnnrp8",Tue Aug 15 03:11:23 +0000 2017,27432,0,TRUE,897294623000985601
Twitter for iPhone,"Senator Luther Strange, who is doing a great job for the people of Alabama, will be on @foxandfriends at 7:15. Tough on crime, borders etc.",Tue Aug 15 10:30:55 +0000 2017,7983,47827,FALSE,897405235924275200
Twitter for iPhone,"@foxandfriends According to report just out, President Obama knew about Russian interference 3 years ago but he didn't want to anger Russia!",Tue Aug 15 10:54:32 +0000 2017,7462,17572,FALSE,897411177583702016
Twitter for iPhone,RT @foxandfriends: FOX NEWS EXCLUSIVE: President Trump 'seriously considering' a pardon for ex-Sheriff Joe Arpaio https://t.co/Rgw8l7i9Xl,Tue Aug 15 10:55:58 +0000 2017,8994,0,TRUE,897411536460886016
Twitter for iPhone,RT @SLandinSoCal: @foxandfriends @realDonaldTrump Nothing can stop the #TrumpTrain‼️ https://t.co/PprEMbiZQa,Tue Aug 15 11:03:23 +0000 2017,769,0,TRUE,897413405002387456
Twitter for iPhone,"RT @MikeHolden42: @foxandfriends @realDonaldTrump He's a fascist, so not unusual.",Tue Aug 15 11:03:32 +0000 2017,373,0,TRUE,897413442696597505
Twitter for iPhone,"Big day in Alabama. Vote for Luther Strange, he will be great!",Tue Aug 15 12:08:01 +0000 2017,11425,61099,FALSE,897429670278385664
Twitter for iPhone,"For every CEO that drops out of the Manufacturing Council, I have many to take their place. Grandstanders should not have gone on. JOBS!",Tue Aug 15 15:21:08 +0000 2017,25350,111590,FALSE,897478270442143744
Twitter for iPhone,"Amazon is doing great damage to tax paying retailers. Towns, cities and states throughout the U.S. are being hurt - many jobs being lost!",Wed Aug 16 10:12:45 +0000 2017,18254,70636,FALSE,897763049226084352
Twitter for iPhone,Congratulation to Roy Moore and Luther Strange for being the final two and heading into a September runoff in Alabama. Exciting race!,Wed Aug 16 10:18:14 +0000 2017,8973,52183,FALSE,897764432369070080
Twitter for iPhone,RT @CLewandowski_: Please watch @foxandfriends today at 7:30 AM to watch me discuss @realDonaldTrump.,Wed Aug 16 11:23:24 +0000 2017,1109,0,TRUE,897780828134141952
Twitter for iPhone,"RT @Harlan: Watching MSM you would have no idea @realDonaldTrump clearly, unambiguously &amp; repeatedly condemned the bigotry &amp; violence in Ch…",Wed Aug 16 11:24:34 +0000 2017,14618,0,TRUE,897781122658177024
Twitter for iPhone,Congratulations John! https://t.co/vhmv7Qoutk,Wed Aug 16 11:31:08 +0000 2017,7291,37879,FALSE,897782776468000768
Twitter for iPhone,RT @jessebwatters: Thanks for watching!! https://t.co/QEjLzzGjDk,Wed Aug 16 11:32:12 +0000 2017,5141,0,TRUE,897783045666766850
Twitter for iPhone,"RT @FoxNews: .@POTUS: ""Our infrastructure will again be the best in the world. We used to have the greatest infrastructure anywhere in the…",Wed Aug 16 11:32:39 +0000 2017,8335,0,TRUE,897783159038910466
Twitter for iPhone,Kim Jong Un of North Korea made a very wise and well reasoned decision. The alternative would have been both catastrophic and unacceptable!,Wed Aug 16 11:39:34 +0000 2017,27363,119210,FALSE,897784898865553409
Twitter for iPhone,MAKE AMERICA GREAT AGAIN!,Wed Aug 16 12:39:07 +0000 2017,52766,175370,FALSE,897799882802704385
Twitter for iPhone,"Wow, Senator Luther Strange picked up a lot of additional support since my endorsement. Now in September runoff. Strong on Wall &amp; Crime!",Wed Aug 16 14:51:36 +0000 2017,9986,57932,FALSE,897833223501344769
Twitter for iPhone,"Memorial service today for beautiful and incredible Heather Heyer, a truly special young woman. She will be long remembered by all!",Wed Aug 16 14:58:14 +0000 2017,17856,96750,FALSE,897834894822342656
Twitter for iPhone,"Rather than putting pressure on the businesspeople of the Manufacturing Council &amp; Strategy &amp; Policy Forum, I am ending both. Thank you all!",Wed Aug 16 17:14:27 +0000 2017,20229,87625,FALSE,897869174323728385
Twitter for iPhone,"RT @JacobAWohl: @realDonaldTrump President Trump alone has succeeded in bringing the Stock Market, Small Business Index and Consumer Comfor…",Wed Aug 16 17:50:13 +0000 2017,12508,0,TRUE,897878175308546048
Twitter for iPhone,"Just landed in Bedminster, New Jersey. #MAGA 🎥https://t.co/6EQfmRzrnv",Wed Aug 16 19:49:31 +0000 2017,6394,44529,FALSE,897908198098706433
Twitter for iPhone,"Today in Bedminster I signed the Harry W. Colmery Veterans Educational Assistance Act of 2017, joined by @DeptVetAffairs @SecShulkin. https://t.co/oMUIZ8X7oB",Wed Aug 16 21:35:16 +0000 2017,13790,58663,FALSE,897934811909636096
Twitter for iPhone,"Join me at 7:00 P.M. on Tuesday, August 22nd in Phoenix, Arizona at the Phoenix Convention Center! Tickets at: https://t.co/2kUQfKqbsx https://t.co/5ua74dlVtq",Thu Aug 17 00:11:28 +0000 2017,13904,50974,FALSE,897974118959783937
Media Studio,THANK YOU @MayorGimenez for following the RULE OF LAW! Sanctuary cities make our country LESS SAFE! Full remarks: https://t.co/Kz2EsQ3f1v https://t.co/vD3BB3hyti,Thu Aug 17 02:55:18 +0000 2017,15690,64481,FALSE,898015350914138112
Twitter for iPhone,"Publicity seeking Lindsey Graham falsely stated that I said there is moral equivalency between the KKK, neo-Nazis &amp; white supremacists......",Thu Aug 17 10:19:39 +0000 2017,20156,80998,FALSE,898127175525728256
Twitter for iPhone,...and people like Ms. Heyer. Such a disgusting lie. He just can't forget his election trouncing.The people of South Carolina will remember!,Thu Aug 17 10:24:05 +0000 2017,15262,71481,FALSE,898128290698989568
Twitter for iPhone,"The public is learning (even more so) how dishonest the Fake News is. They totally misrepresent what I say about hate, bigotry etc. Shame!",Thu Aug 17 10:32:11 +0000 2017,33033,129351,FALSE,898130328916824064
Twitter for iPhone,"Great to see that Dr. Kelli Ward is running against Flake Jeff Flake, who is WEAK on borders, crime and a non-factor in Senate. He's toxic!",Thu Aug 17 10:56:33 +0000 2017,23199,86073,FALSE,898136462385979392
Twitter for iPhone,Many meetings today in Bedminster including with Secretary Linda M and Small Business. Job numbers are looking great!,Thu Aug 17 12:59:02 +0000 2017,11830,66631,FALSE,898167282727366656
Twitter for iPhone,Sad to see the history and culture of our great country being ripped apart with the removal of our beautiful statues and monuments. You.....,Thu Aug 17 13:07:28 +0000 2017,34483,135039,FALSE,898169407213645824
Twitter for iPhone,"...can't change history, but you can learn from it. Robert E Lee, Stonewall Jackson - who's next, Washington, Jefferson? So foolish! Also...",Thu Aug 17 13:15:58 +0000 2017,34360,137167,FALSE,898171544236687361
Twitter for iPhone,"...the beauty that is being taken out of our cities, towns and parks will be greatly missed and never able to be comparably replaced!",Thu Aug 17 13:21:45 +0000 2017,27230,113707,FALSE,898172999945392131
Twitter for iPhone,"The United States condemns the terror attack in Barcelona, Spain, and will do whatever is necessary to help. Be tough &amp; strong, we love you!",Thu Aug 17 18:00:58 +0000 2017,66115,222216,FALSE,898243270169563136
Twitter for iPhone,Study what General Pershing of the United States did to terrorists when caught. There was no more Radical Islamic Terror for 35 years!,Thu Aug 17 18:45:14 +0000 2017,30534,110455,FALSE,898254409511129088
Twitter for iPhone,Homeland Security and law enforcement are on alert &amp; closely watching for any sign of trouble. Our borders are far tougher than ever before!,Fri Aug 18 12:31:27 +0000 2017,22669,112560,FALSE,898522732672933890
Twitter for iPhone,The Obstructionist Democrats make Security for our country very difficult. They use the courts and associated delay at all times. Must stop!,Fri Aug 18 12:55:33 +0000 2017,23407,98841,FALSE,898528795308642304
Twitter for iPhone,Radical Islamic Terrorism must be stopped by whatever means necessary! The courts must give us back our protective rights. Have to be tough!,Fri Aug 18 13:06:13 +0000 2017,37669,144838,FALSE,898531481185689600
Twitter for iPhone,"Heading to Camp David for major meeting on National Security, the Border and the Military (which we are rapidly building to strongest ever).",Fri Aug 18 14:09:24 +0000 2017,16118,87960,FALSE,898547379451740160
Twitter for iPhone,RT @hughhewitt: #NeverTrumpers elite MSMers and virtue signalers are persuading themselves that @realDonaldTrump supporters are deserting.…,Fri Aug 18 15:27:51 +0000 2017,10351,0,TRUE,898567122665611268
Twitter for iPhone,"RT @hughhewitt: @realDonaldTrump I spoke to a group of influential CA GOPers tonight, long time activists, bundlers, influencers. Support f…",Fri Aug 18 15:27:55 +0000 2017,12277,0,TRUE,898567142466928640
Twitter for iPhone,I have directed that U.S. Cyber Command be elevated to the status of a Unified Combatant Command focused on....cont: https://t.co/3iScfuMw9s,Fri Aug 18 15:28:52 +0000 2017,14281,57839,FALSE,898567378988015616
Media Studio,"Just returned to Bedminster, NJ from Camp David. GREAT meeting on National Security, the Border and the Military! #MAGA🇺🇸 https://t.co/Hjmcnnse9j",Fri Aug 18 23:17:14 +0000 2017,13916,70122,FALSE,898685249726578688
Twitter for iPhone,"Today, I signed the Global War on Terrorism War Memorial Act (#HR873.) The bill authorizes....cont➡️https://t.co/c3zIkdtowc https://t.co/re6n0MS0cj",Sat Aug 19 01:30:58 +0000 2017,14892,63149,FALSE,898718902200418306
Twitter for iPhone,"My thoughts and prayers are with the @KissimmeePolice and their loved ones. We are with you!
#LESM",Sat Aug 19 04:59:01 +0000 2017,21668,95033,FALSE,898771262453026816
Twitter for iPhone,I want to thank Steve Bannon for his service. He came to the campaign during my run against Crooked Hillary Clinton - it was great! Thanks S,Sat Aug 19 11:33:51 +0000 2017,25380,119211,FALSE,898870621584596993
Twitter for iPhone,"Important day spent at Camp David with our very talented Generals and military leaders. Many decisions made, including on Afghanistan.",Sat Aug 19 11:47:31 +0000 2017,16128,85976,FALSE,898874064722427904
Twitter for iPhone,Steve Bannon will be a tough and smart new voice at @BreitbartNews...maybe even better than ever before. Fake News needs the competition!,Sat Aug 19 17:47:26 +0000 2017,28313,106751,FALSE,898964640817983488
Twitter for iPhone,Looks like many anti-police agitators in Boston. Police are looking tough and smart! Thank you.,Sat Aug 19 19:22:47 +0000 2017,25591,124513,FALSE,898988632551370753
Twitter for iPhone,Great job by all law enforcement officers and Boston Mayor @Marty_Walsh.,Sat Aug 19 19:29:29 +0000 2017,15167,83507,FALSE,898990321387925504
Twitter for iPhone,"Our great country has been divided for decades. Sometimes you need protest in order to heel, &amp; we will heel, &amp; be stronger than ever before!",Sat Aug 19 20:34:44 +0000 2017,1958,6690,FALSE,899006740410269696
Twitter for iPhone,"Our great country has been divided for decades. Sometimes you need protest in order to heal, &amp; we will heal, &amp; be stronger than ever before!",Sat Aug 19 20:41:15 +0000 2017,28852,142264,FALSE,899008381226299392
Twitter for iPhone,I want to applaud the many protestors in Boston who are speaking out against bigotry and hate. Our country will soon come together as one!,Sat Aug 19 20:41:49 +0000 2017,33075,158317,FALSE,899008521726861312
Twitter for iPhone,Heading back to Washington after working hard and watching some of the worst and most dishonest Fake News reporting I have ever seen!,Sun Aug 20 23:22:07 +0000 2017,28832,130525,FALSE,899411254061694979
Twitter for iPhone,Thoughts &amp; prayers are w/ our @USNavy sailors aboard the #USSJohnSMcCain where search &amp; rescue efforts are underway. https://t.co/DQU0zTRXNU,Mon Aug 21 03:01:01 +0000 2017,20975,86029,FALSE,899466340238491648
Twitter for iPhone,Jerry Falwell of Liberty University was fantastic on @foxandfriends. The Fake News should listen to what he had to say. Thanks Jerry!,Mon Aug 21 13:27:12 +0000 2017,15972,76326,FALSE,899623926082535425
Twitter for iPhone,"Thank you, the very dishonest Fake News Media is out of control! https://t.co/8J7y900VGK",Mon Aug 21 13:32:06 +0000 2017,20686,87097,FALSE,899625157421039616
Twitter for iPhone,"Join me live from Fort Myer in Arlington, Virginia. 
➡️https://t.co/LOV4StdJDj",Tue Aug 22 01:00:10 +0000 2017,6161,42590,FALSE,899798313997926401
Twitter for iPhone,RT @marcorubio: Good #AfghanStrategy &amp; excellent speech by @POTUS laying it out to the nation.,Tue Aug 22 03:01:28 +0000 2017,8149,0,TRUE,899828842075967489
Media Studio,"Thank you to the men and women of Fort Myer, and every member of the U.S. Military at home and abroad. #USA🇺🇸 https://t.co/ticezYKkhz",Tue Aug 22 03:20:50 +0000 2017,15249,75023,FALSE,899833714363949056
Media Studio,"Address to the Nation
Full Video &amp; Transcript:
https://t.co/FELdImTuUM https://t.co/6ly3fNatiX",Tue Aug 22 03:50:09 +0000 2017,13820,54577,FALSE,899841094761848832
Twitter for iPhone,"Was with great people last night in Fort Myer, Virginia. The future of our country is strong!",Tue Aug 22 10:46:29 +0000 2017,15407,90990,FALSE,899945866991206400
Twitter for iPhone,"We pray for our fallen heroes who died while serving our country in the @USNavy aboard the  #USSJohnSMcCain, and their families. https://t.co/t3kD8qj9Mt",Tue Aug 22 19:15:40 +0000 2017,16214,71070,FALSE,900074005205528578
Twitter for iPhone,"See you at 7:00 P.M. tonight Phoenix, Arizona! #MAGA🇺🇸
Tickets: https://t.co/2kUQfKqbsx https://t.co/1w3LVkpESE",Tue Aug 22 20:03:41 +0000 2017,8768,42424,FALSE,900086092107571200
Media Studio,"We will push onward to victory w/hope in our hearts, courage in our souls &amp; everlasting pride in each &amp; every one of you. God Bless America. https://t.co/44QYFSq07a",Tue Aug 22 23:12:04 +0000 2017,16631,70736,FALSE,900133498723237888
Media Studio,"THANK YOU to all of the great men and women at the U.S. Customs and Border Protection facility in Yuma, Arizona &amp; around the United States! https://t.co/tjFx8XjhDz",Wed Aug 23 00:20:52 +0000 2017,20358,91008,FALSE,900150814081036288
Twitter for iPhone,"Thank you Arizona. Beautiful turnout of 15,000 in Phoenix tonight! Full coverage of rally via my Facebook at: https://t.co/s0D12EFs40 https://t.co/WT4D9Vsen1",Wed Aug 23 05:18:29 +0000 2017,13248,58229,FALSE,900225712522657792
Twitter for iPhone,"Not only does the media give a platform to hate groups, but the media turns a blind eye to the gang violence on our streets! https://t.co/Mau0B1qYIP",Wed Aug 23 05:32:50 +0000 2017,27775,98412,FALSE,900229323801735168
Twitter for iPhone,#DrainTheSwamp #PhoenixRally https://t.co/o7S6xoCBiC,Wed Aug 23 06:00:39 +0000 2017,11193,51696,FALSE,900236323893673984
Media Studio,MAKE AMERICA GREAT AGAIN! https://t.co/RzePiucV3h,Wed Aug 23 07:01:01 +0000 2017,16193,68634,FALSE,900251514324647936
Twitter for iPhone,"Phoenix crowd last night was amazing - a packed house. I love the Great State of Arizona. Not a fan of Jeff Flake, weak on crime &amp; border!",Wed Aug 23 13:20:15 +0000 2017,20194,96417,FALSE,900346953120141312
Twitter for iPhone,Last night in Phoenix I read the things from my statements on Charlottesville that the Fake News Media didn't cover fairly. People got it!,Wed Aug 23 13:40:31 +0000 2017,19691,91085,FALSE,900352052068401154
Twitter for iPhone,"If Republican Senate doesn't get rid of the Filibuster Rule &amp; go to a simple majority, which the Dems would do, they are just wasting time!",Wed Aug 23 13:50:52 +0000 2017,20059,81165,FALSE,900354657133801474
Twitter for iPhone,"As long as we have faith in each other and confidence in our values, then there is no challenge too great for us to conquer! #ALConv2017 https://t.co/tsIAgHbFM7",Wed Aug 23 19:10:13 +0000 2017,17285,72958,FALSE,900435023517499392
Twitter for iPhone,"A great honor to sign the Veterans Appeals Improvement &amp; Modernization Act into law w/ @AmericanLegion @SecShulkin.
🎥https://t.co/fr2sf9oRvd https://t.co/bICsRm1tQx",Wed Aug 23 22:41:19 +0000 2017,11164,49437,FALSE,900488148194516992
Media Studio,"Donald E. Ballard, on behalf of the people of the United States, THANK YOU for your courageous service. YOU INSPIRE US ALL! #ALConv2017 https://t.co/46m20cJkLB",Thu Aug 24 00:52:51 +0000 2017,12692,59518,FALSE,900521251768213505
Twitter for iPhone,I requested that Mitch M &amp; Paul R tie the Debt Ceiling legislation into the popular V.A. Bill (which just passed) for easy approval. They...,Thu Aug 24 12:19:45 +0000 2017,18169,66284,FALSE,900694112940290049
Twitter for iPhone,...didn't do it so now we have a big deal with Dems holding them up (as usual) on Debt Ceiling approval. Could have been so easy-now a mess!,Thu Aug 24 12:25:03 +0000 2017,13570,62462,FALSE,900695448465399809
Twitter for iPhone,RT @JerryTravone: @realDonaldTrump  https://t.co/6XJxEg1gSs,Thu Aug 24 12:33:32 +0000 2017,27013,0,TRUE,900697580946034688
Twitter for iPhone,"The Fake News is now complaining about my different types of back to back speeches. Well, their was Afghanistan (somber), the big Rally.....",Thu Aug 24 12:41:14 +0000 2017,2763,11091,FALSE,900699520304066561
Twitter for iPhone,"...(enthusiastic, dynamic and fun) and the American Legion - V.A. (respectful and strong).To bad the Dems have no one who can change tones!",Thu Aug 24 12:51:03 +0000 2017,1815,7696,FALSE,900701990312972289
Twitter for iPhone,"The Fake News is now complaining about my different types of back to back speeches. Well, there was Afghanistan (somber), the big Rally.....",Thu Aug 24 13:07:34 +0000 2017,14865,69995,FALSE,900706146943717377
Twitter for iPhone,"...(enthusiastic, dynamic and fun) and the American Legion - V.A. (respectful and strong). To bad the Dems have no one who can change tones!",Thu Aug 24 13:07:49 +0000 2017,1014,4467,FALSE,900706210042830848
Twitter for iPhone,"James Clapper, who famously got caught lying to Congress, is now an authority on Donald Trump. Will he show you his beautiful letter to me?",Thu Aug 24 13:10:20 +0000 2017,1027,3409,FALSE,900706843445612544
Twitter for iPhone,"..(enthusiastic, dynamic and fun) and the American Legion - V.A. (respectful and strong). Too bad the Dems have no one who can change tones!",Thu Aug 24 13:15:00 +0000 2017,10967,55215,FALSE,900708017909506048
Twitter for iPhone,"James Clapper, who famously got caught lying to Congress, is now an authority on Donald Trump. Will he show you his beautiful letter to me?",Thu Aug 24 13:15:22 +0000 2017,22501,77757,FALSE,900708110330978304
Twitter for iPhone,"The only problem I have with Mitch McConnell is that, after hearing Repeal &amp; Replace for 7 years, he failed!That should NEVER have happened!",Thu Aug 24 13:42:41 +0000 2017,25299,107399,FALSE,900714982823821313
Media Studio,"On Tuesday, I visited with the incredible men &amp; women of @ICEgov &amp; @DHSgov Border Patrol in Yuma, AZ. Thank you. We respect &amp; cherish you! https://t.co/KSQddGqWzJ",Thu Aug 24 17:13:38 +0000 2017,12623,57465,FALSE,900768072503623680
Media Studio,"As #HurricaneHarvey intensifies - remember to #PlanAhead. 
☑️https://t.co/FMdmvohypy
☑️https://t.co/YL56ldeqoW 
☑️https://t.co/t1s4AL3B47 https://t.co/tpXmOK70ug",Thu Aug 24 19:31:00 +0000 2017,15548,55955,FALSE,900802642779267077
Media Studio,A great honor to spend time with our brave HEROES at the @USMC Air Station Yuma. THANK YOU for your service to the United Staes of America! https://t.co/FUtGBoTJLo,Thu Aug 24 22:39:59 +0000 2017,4894,21541,FALSE,900850201384157184
Media Studio,A GREAT HONOR to spend time with our BRAVE HEROES at the @USMC Air Station Yuma. THANK YOU for your service to the United States of America! https://t.co/4lJ94nxODu,Fri Aug 25 00:21:42 +0000 2017,12389,61284,FALSE,900875799292776448
Twitter for iPhone,RT @GregAbbott_TX: Spoke with Pres. Trump &amp; heads of Homeland Security &amp; FEMA. They're helping Texas respond to #HurricaneHarvey. https://t…,Fri Aug 25 03:23:34 +0000 2017,10257,0,TRUE,900921565868687360
Twitter for iPhone,RT @EricTrump: Honored to speak at the RNC Summer Meeting in Nashville Tennessee this evening! @GOP #MAGA @GOPChairwoman 🇺🇸🇺🇸🇺🇸 https://t.c…,Fri Aug 25 10:25:06 +0000 2017,5652,0,TRUE,901027651216969728
Twitter for iPhone,"If Senate Republicans don't get rid of the Filibuster Rule and go to a 51% majority, few bills will be passed. 8 Dems control the Senate!",Fri Aug 25 10:33:32 +0000 2017,17757,68559,FALSE,901029770401546243
Twitter for iPhone,General John Kelly is doing a fantastic job as Chief of Staff. There is tremendous spirit and talent in the W.H. Don't believe the Fake News,Fri Aug 25 10:40:32 +0000 2017,18519,86788,FALSE,901031532164468736
Twitter for iPhone,"Few, if any, Administrations have done more in just 7 months than the Trump A. Bills passed, regulations killed, border, military, ISIS, SC!",Fri Aug 25 10:44:17 +0000 2017,15923,73282,FALSE,901032475111116800
Twitter for iPhone,"Nick Adams, ""Retaking America""  ""Best things of this presidency aren't reported about. Convinced this will be perhaps best presidency ever.""",Fri Aug 25 11:32:23 +0000 2017,15734,70475,FALSE,901044579750825985
Twitter for iPhone,Strange statement by Bob Corker considering that he is constantly asking me whether or not he should run again in '18. Tennessee not happy!,Fri Aug 25 12:25:10 +0000 2017,14378,62953,FALSE,901057864516734978
Twitter for iPhone,I have spoken w/ @GovAbbott of Texas and @LouisianaGov Edwards. Closely monitoring #HurricaneHarvey developments &amp; here to assist as needed.,Fri Aug 25 15:46:40 +0000 2017,12804,59752,FALSE,901108572041433089
Twitter for iPhone,"Received a #HurricaneHarvey briefing this morning from Acting @DHSgov Secretary Elaine Duke, @FEMA_Brock, @TomBossert45 and COS John Kelly. https://t.co/cnkRZd6D6Z",Fri Aug 25 16:02:33 +0000 2017,8523,39543,FALSE,901112569322237952
Twitter for iPhone,I encourage everyone in the path of #HurricaneHarvey to heed the advice &amp; orders of their local and state officials. https://t.co/N6uEWCZUrv,Fri Aug 25 19:18:49 +0000 2017,12935,52857,FALSE,901161964994539520
Twitter for iPhone,"Just arrived at Camp David where I am closely watching the path and doings of Hurricane Harvey, as it strengthens to a Category 3. BE SAFE!",Fri Aug 25 21:03:11 +0000 2017,10741,61805,FALSE,901188228174184448
